Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/pettypes 4,1,315,315,315,315,315,315,315,"0,000%","3,17460","104,31","0,81"
Pet types tab,500,2077,1945,3095,3584,5716,315,9664,"0,000%","47,38887","1557,03","12,03"
http://20.50.171.10:9966/petclinic/api/pettypes 5,1,316,316,316,316,316,316,316,"0,000%","3,16456","103,98","0,80"
http://20.50.171.10:9966/petclinic/api/pettypes 2,1,351,351,351,351,351,351,351,"0,000%","2,84900","93,61","0,72"
http://20.50.171.10:9966/petclinic/api/pettypes 34,1,403,403,403,403,403,403,403,"0,000%","2,48139","81,53","0,63"
http://20.50.171.10:9966/petclinic/api/pettypes 12,1,479,479,479,479,479,479,479,"0,000%","2,08768","68,59","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes 41,1,462,462,462,462,462,462,462,"0,000%","2,16450","71,12","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes 19,1,588,588,588,588,588,588,588,"0,000%","1,70068","55,88","0,43"
http://20.50.171.10:9966/petclinic/api/pettypes 25,1,581,581,581,581,581,581,581,"0,000%","1,72117","56,55","0,44"
http://20.50.171.10:9966/petclinic/api/pettypes 30,1,572,572,572,572,572,572,572,"0,000%","1,74825","57,44","0,44"
http://20.50.171.10:9966/petclinic/api/pettypes 27,1,578,578,578,578,578,578,578,"0,000%","1,73010","56,85","0,44"
http://20.50.171.10:9966/petclinic/api/pettypes 28,1,578,578,578,578,578,578,578,"0,000%","1,73010","56,85","0,44"
http://20.50.171.10:9966/petclinic/api/pettypes 35,1,593,593,593,593,593,593,593,"0,000%","1,68634","55,41","0,43"
http://20.50.171.10:9966/petclinic/api/pettypes 57,1,552,552,552,552,552,552,552,"0,000%","1,81159","59,52","0,46"
http://20.50.171.10:9966/petclinic/api/pettypes 75,1,520,520,520,520,520,520,520,"0,000%","1,92308","63,19","0,49"
http://20.50.171.10:9966/petclinic/api/pettypes 9,1,715,715,715,715,715,715,715,"0,000%","1,39860","45,95","0,36"
http://20.50.171.10:9966/petclinic/api/pettypes 76,1,594,594,594,594,594,594,594,"0,000%","1,68350","55,31","0,43"
http://20.50.171.10:9966/petclinic/api/pettypes 66,1,640,640,640,640,640,640,640,"0,000%","1,56250","51,34","0,40"
http://20.50.171.10:9966/petclinic/api/pettypes 13,1,761,761,761,761,761,761,761,"0,000%","1,31406","43,18","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes 78,1,644,644,644,644,644,644,644,"0,000%","1,55280","51,02","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes 92,1,616,616,616,616,616,616,616,"0,000%","1,62338","53,34","0,41"
http://20.50.171.10:9966/petclinic/api/pettypes 48,1,718,718,718,718,718,718,718,"0,000%","1,39276","45,76","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 91,1,635,635,635,635,635,635,635,"0,000%","1,57480","51,74","0,40"
http://20.50.171.10:9966/petclinic/api/pettypes 16,1,814,814,814,814,814,814,814,"0,000%","1,22850","40,36","0,31"
http://20.50.171.10:9966/petclinic/api/pettypes 7,1,856,856,856,856,856,856,856,"0,000%","1,16822","38,38","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 39,1,851,851,851,851,851,851,851,"0,000%","1,17509","38,61","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 60,1,827,827,827,827,827,827,827,"0,000%","1,20919","39,73","0,31"
http://20.50.171.10:9966/petclinic/api/pettypes 130,1,687,687,687,687,687,687,687,"0,000%","1,45560","47,83","0,37"
http://20.50.171.10:9966/petclinic/api/pettypes 136,1,675,675,675,675,675,675,675,"0,000%","1,48148","48,68","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 67,1,816,816,816,816,816,816,816,"0,000%","1,22549","40,27","0,31"
http://20.50.171.10:9966/petclinic/api/pettypes 129,1,721,721,721,721,721,721,721,"0,000%","1,38696","45,57","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 135,1,722,722,722,722,722,722,722,"0,000%","1,38504","45,51","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 132,1,748,748,748,748,748,748,748,"0,000%","1,33690","43,93","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 14,1,990,990,990,990,990,990,990,"0,000%","1,01010","33,19","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 24,1,1058,1058,1058,1058,1058,1058,1058,"0,000%",",94518","31,06","0,24"
http://20.50.171.10:9966/petclinic/api/pettypes 51,1,1004,1004,1004,1004,1004,1004,1004,"0,000%",",99602","32,73","0,25"
http://20.50.171.10:9966/petclinic/api/pettypes 112,1,901,901,901,901,901,901,901,"0,000%","1,10988","36,47","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 161,1,804,804,804,804,804,804,804,"0,000%","1,24378","40,87","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 159,1,819,819,819,819,819,819,819,"0,000%","1,22100","40,12","0,31"
http://20.50.171.10:9966/petclinic/api/pettypes 187,1,834,834,834,834,834,834,834,"0,000%","1,19904","39,40","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 17,1,1191,1191,1191,1191,1191,1191,1191,"0,000%",",83963","27,59","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 63,1,1106,1106,1106,1106,1106,1106,1106,"0,000%",",90416","29,71","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 139,1,961,961,961,961,961,961,961,"0,000%","1,04058","34,19","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 43,1,1180,1180,1180,1180,1180,1180,1180,"0,000%",",84746","27,84","0,22"
http://20.50.171.10:9966/petclinic/api/pettypes 99,1,1069,1069,1069,1069,1069,1069,1069,"0,000%",",93545","30,74","0,24"
http://20.50.171.10:9966/petclinic/api/pettypes 219,1,840,840,840,840,840,840,840,"0,000%","1,19048","39,11","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 163,1,974,974,974,974,974,974,974,"0,000%","1,02669","33,73","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 108,1,1084,1084,1084,1084,1084,1084,1084,"0,000%",",92251","30,31","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 242,1,834,834,834,834,834,834,834,"0,000%","1,19904","39,40","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 171,1,976,976,976,976,976,976,976,"0,000%","1,02459","33,66","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 128,1,1087,1087,1087,1087,1087,1087,1087,"0,000%",",91996","30,23","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 270,1,811,811,811,811,811,811,811,"0,000%","1,23305","40,51","0,31"
http://20.50.171.10:9966/petclinic/api/pettypes 273,1,826,826,826,826,826,826,826,"0,000%","1,21065","39,78","0,31"
http://20.50.171.10:9966/petclinic/api/pettypes 140,1,1100,1100,1100,1100,1100,1100,1100,"0,000%",",90909","29,87","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 21,1,1349,1349,1349,1349,1349,1349,1349,"0,000%",",74129","24,36","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes 93,1,1214,1214,1214,1214,1214,1214,1214,"0,000%",",82372","27,06","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 18,1,1364,1364,1364,1364,1364,1364,1364,"0,000%",",73314","24,09","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes 276,1,858,858,858,858,858,858,858,"0,000%","1,16550","38,29","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 23,1,1380,1380,1380,1380,1380,1380,1380,"0,000%",",72464","23,81","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes 147,1,1134,1134,1134,1134,1134,1134,1134,"0,000%",",88183","28,97","0,22"
http://20.50.171.10:9966/petclinic/api/pettypes 220,1,988,988,988,988,988,988,988,"0,000%","1,01215","33,26","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 148,1,1139,1139,1139,1139,1139,1139,1139,"0,000%",",87796","28,85","0,22"
http://20.50.171.10:9966/petclinic/api/pettypes 97,1,1242,1242,1242,1242,1242,1242,1242,"0,000%",",80515","26,45","0,20"
